,formula,gfa
3313,Ca19Ag81,0
3314,Ca18Ag82,0
3315,Ca17Ag83,0
3316,Ca16Ag84,0
3317,Ca15Ag85,0
3318,Ca14Ag86,0
3319,Ca13Ag87,0
3320,Ca12Ag88,0
3321,Ca11Ag89,0
3322,Ca10Ag90,0
3323,Ca9Ag91,0
3324,Ca8Ag92,0
3325,Ca7Ag93,0
3326,Ca6Ag94,0
3327,Ca5Ag95,0
3328,Ca4Ag96,0
3329,Ca3Ag97,0
3330,Ca2Ag98,0
3331,Ca1Ag99,0
3332,Ca0Ag100,0
3333,Ca100Mg0,0
3334,Ca99Mg1,0
3335,Ca98Mg2,0
3336,Ca97Mg3,0
3337,Ca96Mg4,0
3338,Ca95Mg5,0
3339,Ca94Mg6,0
3340,Ca93Mg7,0
3341,Ca92Mg8,0
3342,Ca91Mg9,0
3343,Ca90Mg10,0
3344,Ca89Mg11,0
3345,Ca88Mg12,0
3346,Ca87Mg13,0
3347,Ca86Mg14,0
3348,Ca85Mg15,0
3349,Ca84Mg16,0
3350,Ca83Mg17,0
3351,Ca82Mg18,0
3352,Ca81Mg19,0
3353,Ca80Mg20,0
3354,Ca79Mg21,0
3355,Ca78Mg22,0
3356,Ca77Mg23,1
3357,Ca76Mg24,1
3358,Ca75Mg25,1
3359,Ca74Mg26,1
3360,Ca73Mg27,1
3361,Ca72Mg28,1
3362,Ca71Mg29,1
3363,Ca70Mg30,1
3364,Ca69Mg31,1
3365,Ca68Mg32,1
3366,Ca67Mg33,1
3367,Ca66Mg34,1
3368,Ca65Mg35,1
3369,Ca64Mg36,1
3370,Ca63Mg37,1
3371,Ca62Mg38,1
3372,Ca61Mg39,1
3373,Ca60Mg40,1
3374,Ca59Mg41,1
3375,Ca58Mg42,0
3376,Ca57Mg43,0
3377,Ca56Mg44,0
3378,Ca55Mg45,0
3379,Ca54Mg46,0
3380,Ca53Mg47,0
3381,Ca52Mg48,0
3382,Ca51Mg49,0
3383,Ca50Mg50,0
3384,Ca49Mg51,0
3385,Ca48Mg52,0
3386,Ca47Mg53,0
3387,Ca46Mg54,0
3388,Ca45Mg55,0
3389,Ca44Mg56,0
3390,Ca43Mg57,0
3391,Ca42Mg58,0
3392,Ca41Mg59,0
3393,Ca40Mg60,0
3394,Ca39Mg61,0
3395,Ca38Mg62,0
3396,Ca37Mg63,0
3397,Ca36Mg64,0
3398,Ca35Mg65,0
3399,Ca34Mg66,0
3400,Ca33Mg67,0
3401,Ca32Mg68,0
3402,Ca31Mg69,0
3403,Ca30Mg70,0
3404,Ca29Mg71,0
3405,Ca28Mg72,0
3406,Ca27Mg73,0
3407,Ca26Mg74,0
3408,Ca25Mg75,0
3409,Ca24Mg76,0
3410,Ca23Mg77,0
3411,Ca22Mg78,0
3412,Ca21Mg79,0
3413,Ca20Mg80,0
3414,Ca19Mg81,0
3415,Ca18Mg82,0
3416,Ca17Mg83,0
3417,Ca16Mg84,0
3418,Ca15Mg85,0
3419,Ca14Mg86,0
3420,Ca13Mg87,0
3421,Ca12Mg88,0
3422,Ca11Mg89,0
3423,Ca10Mg90,0
3424,Ca9Mg91,0
3425,Ca8Mg92,0
3426,Ca7Mg93,0
3427,Ca6Mg94,0
3428,Ca5Mg95,0
3429,Ca4Mg96,0
3430,Ca3Mg97,0
3431,Ca2Mg98,0
3432,Ca1Mg99,0
3433,Ca0Mg100,0
3434,Cu100Hf0,0
3435,Cu99Hf1,0
3436,Cu98Hf2,0
3437,Cu97Hf3,0
3438,Cu96Hf4,0
3439,Cu95Hf5,0
3440,Cu94Hf6,0
3441,Cu93Hf7,0
3442,Cu92Hf8,0
3443,Cu91Hf9,0
3444,Cu90Hf10,0
3445,Cu89Hf11,0
3446,Cu88Hf12,0
3447,Cu87Hf13,0
3448,Cu86Hf14,0
3449,Cu85Hf15,0
3450,Cu84Hf16,0
3451,Cu83Hf17,0
3452,Cu82Hf18,0
3453,Cu81Hf19,0
3454,Cu80Hf20,0
3455,Cu79Hf21,0
3456,Cu78Hf22,0
3457,Cu77Hf23,0
3458,Cu76Hf24,0
3459,Cu75Hf25,0
3460,Cu74Hf26,0
3461,Cu73Hf27,0
3462,Cu72Hf28,0
3463,Cu71Hf29,0
3464,Cu70Hf30,1
3465,Cu69Hf31,1
3466,Cu68Hf32,1
3467,Cu67Hf33,1
3468,Cu66Hf34,1
3469,Cu65Hf35,1
3470,Cu64Hf36,1
3471,Cu63Hf37,1
3472,Cu62Hf38,1
3473,Cu61Hf39,1
3474,Cu60Hf40,1
3475,Cu59Hf41,1
3476,Cu58Hf42,1
3477,Cu57Hf43,1
3478,Cu56Hf44,1
3479,Cu55Hf45,1
3480,Cu54Hf46,1
3481,Cu53Hf47,1
3482,Cu52Hf48,1
3483,Cu51Hf49,1
3484,Cu50Hf50,1
3485,Cu49Hf51,1
3486,Cu48Hf52,1
3487,Cu47Hf53,1
3488,Cu46Hf54,1
3489,Cu45Hf55,1
3490,Cu44Hf56,1
3491,Cu43Hf57,1
3492,Cu42Hf58,1
3493,Cu41Hf59,1
3494,Cu40Hf60,1
3495,Cu39Hf61,1
3496,Cu38Hf62,1
3497,Cu37Hf63,1
3498,Cu36Hf64,1
3499,Cu35Hf65,1
3500,Cu34Hf66,1
3501,Cu33Hf67,1
3502,Cu32Hf68,1
3503,Cu31Hf69,1
3504,Cu30Hf70,1
3505,Cu29Hf71,0
3506,Cu28Hf72,0
3507,Cu27Hf73,0
3508,Cu26Hf74,0
3509,Cu25Hf75,0
3510,Cu24Hf76,0
3511,Cu23Hf77,0
3512,Cu22Hf78,0
3513,Cu21Hf79,0
3514,Cu20Hf80,0
3515,Cu19Hf81,0
3516,Cu18Hf82,0
3517,Cu17Hf83,0
3518,Cu16Hf84,0
3519,Cu15Hf85,0
3520,Cu14Hf86,0
3521,Cu13Hf87,0
3522,Cu12Hf88,0
3523,Cu11Hf89,0
3524,Cu10Hf90,0
3525,Cu9Hf91,0
3526,Cu8Hf92,0
3527,Cu7Hf93,0
3528,Cu6Hf94,0
3529,Cu5Hf95,0
3530,Cu4Hf96,0
3531,Cu3Hf97,0
3532,Cu2Hf98,0
3533,Cu1Hf99,0
3534,Cu0Hf100,0
3535,Cu100Ti0,0
3536,Cu99Ti1,0
3537,Cu98Ti2,0
3538,Cu97Ti3,0
3539,Cu96Ti4,0
3540,Cu95Ti5,0
3541,Cu94Ti6,0
3542,Cu93Ti7,0
3543,Cu92Ti8,0
3544,Cu91Ti9,0
3545,Cu90Ti10,0
3546,Cu89Ti11,0
3547,Cu88Ti12,0
3548,Cu87Ti13,0
3549,Cu86Ti14,0
3550,Cu85Ti15,0
3551,Cu84Ti16,0
3552,Cu83Ti17,0
3553,Cu82Ti18,0
3554,Cu81Ti19,0
3555,Cu80Ti20,0
3556,Cu79Ti21,0
3557,Cu78Ti22,0
3558,Cu77Ti23,0
3559,Cu76Ti24,0
3560,Cu75Ti25,1
3561,Cu74Ti26,1
3562,Cu73Ti27,1
3563,Cu72Ti28,1
3564,Cu71Ti29,1
3565,Cu70Ti30,1
3566,Cu69Ti31,1
3567,Cu68Ti32,1
3568,Cu67Ti33,1
3569,Cu66Ti34,1
3570,Cu65Ti35,1
3571,Cu64Ti36,1
3572,Cu63Ti37,1
3573,Cu62Ti38,1
3574,Cu61Ti39,1
3575,Cu60Ti40,1
3576,Cu59Ti41,1
3577,Cu58Ti42,1
3578,Cu57Ti43,1
3579,Cu56Ti44,1
3580,Cu55Ti45,1
3581,Cu54Ti46,1
3582,Cu53Ti47,1
3583,Cu52Ti48,1
3584,Cu51Ti49,1
3585,Cu50Ti50,1
3586,Cu49Ti51,1
3587,Cu48Ti52,1
3588,Cu47Ti53,1
3589,Cu46Ti54,1
3590,Cu45Ti55,1
3591,Cu44Ti56,1
3592,Cu43Ti57,1
3593,Cu42Ti58,1
3594,Cu41Ti59,1
3595,Cu40Ti60,1
3596,Cu39Ti61,1
3597,Cu38Ti62,1
3598,Cu37Ti63,1
3599,Cu36Ti64,1
3600,Cu35Ti65,1
3601,Cu34Ti66,0
3602,Cu33Ti67,0
3603,Cu32Ti68,0
3604,Cu31Ti69,0
3605,Cu30Ti70,0
3606,Cu29Ti71,0
3607,Cu28Ti72,0
3608,Cu27Ti73,0
3609,Cu26Ti74,0
3610,Cu25Ti75,0
3611,Cu24Ti76,0
3612,Cu23Ti77,0
3613,Cu22Ti78,0
3614,Cu21Ti79,0
3615,Cu20Ti80,0
3616,Cu19Ti81,0
3617,Cu18Ti82,0
3618,Cu17Ti83,0
3619,Cu16Ti84,0
3620,Cu15Ti85,0
3621,Cu14Ti86,0
3622,Cu13Ti87,0
3623,Cu12Ti88,0
3624,Cu11Ti89,0
3625,Cu10Ti90,0
3626,Cu9Ti91,0
3627,Cu8Ti92,0
3628,Cu7Ti93,0
3629,Cu6Ti94,0
3630,Cu5Ti95,0
3631,Cu4Ti96,0
3632,Cu3Ti97,0
3633,Cu2Ti98,0
3634,Cu1Ti99,0
3635,Cu0Ti100,0
3636,Cu100Zr0,0
3637,Cu99Zr1,0
3638,Cu98Zr2,0
3639,Cu97Zr3,0
3640,Cu96Zr4,0
3641,Cu95Zr5,0
3642,Cu94Zr6,0
3643,Cu93Zr7,0
3644,Cu92Zr8,0
3645,Cu91Zr9,0
3646,Cu90Zr10,1
3647,Cu89Zr11,1
3648,Cu88Zr12,1
3649,Cu87Zr13,1
3650,Cu86Zr14,1
3651,Cu85Zr15,1
3652,Cu84Zr16,1
3653,Cu83Zr17,1
3654,Cu82Zr18,1
3655,Cu81Zr19,1
3656,Cu80Zr20,1
3657,Cu79Zr21,1
3658,Cu78Zr22,1
3659,Cu77Zr23,1
3660,Cu76Zr24,1
3661,Cu75Zr25,1
3662,Cu74Zr26,1
3663,Cu73Zr27,1
3664,Cu72Zr28,1
3665,Cu71Zr29,1
3666,Cu70Zr30,1
3667,Cu69Zr31,1
3668,Cu68Zr32,1
3669,Cu67Zr33,1
3670,Cu66Zr34,1
3671,Cu65Zr35,1
3672,Cu64Zr36,1
3673,Cu63Zr37,1
3674,Cu62Zr38,1
3675,Cu61Zr39,1
3676,Cu60Zr40,1
3677,Cu59Zr41,1
3678,Cu58Zr42,1
3679,Cu57Zr43,1
3680,Cu56Zr44,1
3681,Cu55Zr45,1
3682,Cu54Zr46,1
3683,Cu53Zr47,1
3684,Cu52Zr48,1
3685,Cu51Zr49,1
3686,Cu50Zr50,1
3687,Cu49Zr51,1
3688,Cu48Zr52,1
3689,Cu47Zr53,1
3690,Cu46Zr54,1
3691,Cu45Zr55,1
3692,Cu44Zr56,1
3693,Cu43Zr57,1
3694,Cu42Zr58,1
3695,Cu41Zr59,1
3696,Cu40Zr60,1
3697,Cu39Zr61,1
3698,Cu38Zr62,1
3699,Cu37Zr63,1
3700,Cu36Zr64,1
3701,Cu35Zr65,1
3702,Cu34Zr66,1
3703,Cu33Zr67,1
3704,Cu32Zr68,1
3705,Cu31Zr69,1
3706,Cu30Zr70,1
3707,Cu29Zr71,1
3708,Cu28Zr72,1
3709,Cu27Zr73,1
3710,Cu26Zr74,1
3711,Cu25Zr75,1
3712,Cu24Zr76,1
3713,Cu23Zr77,1
3714,Cu22Zr78,1
3715,Cu21Zr79,1
3716,Cu20Zr80,1
3717,Cu19Zr81,0
3718,Cu18Zr82,0
3719,Cu17Zr83,0
3720,Cu16Zr84,0
3721,Cu15Zr85,0
3722,Cu14Zr86,0
3723,Cu13Zr87,0
3724,Cu12Zr88,0
3725,Cu11Zr89,0
3726,Cu10Zr90,0
3727,Cu9Zr91,0
3728,Cu8Zr92,0
3729,Cu7Zr93,0
3730,Cu6Zr94,0
3731,Cu5Zr95,0
3732,Cu4Zr96,0
3733,Cu3Zr97,0
3734,Cu2Zr98,0
3735,Cu1Zr99,0
3736,Cu0Zr100,0
3737,Fe100B0,0
3738,Fe99B1,0
3739,Fe98B2,0
3740,Fe97B3,0
3741,Fe96B4,0
3742,Fe95B5,0
3743,Fe94B6,0
3744,Fe93B7,0
3745,Fe92B8,0
3746,Fe91B9,0
3747,Fe90B10,0
3748,Fe89B11,0
3749,Fe88B12,0
3750,Fe87B13,1
3751,Fe86B14,1
3752,Fe85B15,1
3753,Fe84B16,1
3754,Fe83B17,1
3755,Fe82B18,1
3756,Fe81B19,1
3757,Fe80B20,1
3758,Fe79B21,1
3759,Fe78B22,1
3760,Fe77B23,1
3761,Fe76B24,1
3762,Fe75B25,1
3763,Fe74B26,1
3764,Fe73B27,1
3765,Fe72B28,0
3766,Fe71B29,0
3767,Fe70B30,0
3768,Fe69B31,0
3769,Fe68B32,0
3770,Fe67B33,0
3771,Fe66B34,0
3772,Fe65B35,0
3773,Fe64B36,0
3774,Fe63B37,0
3775,Fe62B38,0
3776,Fe61B39,0
3777,Fe60B40,0
3778,Fe59B41,0
3779,Fe58B42,0
3780,Fe57B43,0
3781,Fe56B44,0
3782,Fe55B45,0
3783,Fe54B46,0
3784,Fe53B47,0
3785,Fe52B48,0
3786,Fe51B49,0
3787,Fe50B50,0
3788,Fe49B51,0
3789,Fe48B52,0
3790,Fe47B53,0
3791,Fe46B54,0
3792,Fe45B55,0
3793,Fe44B56,0
3794,Fe43B57,0
3795,Fe42B58,0
3796,Fe41B59,0
3797,Fe40B60,0
3798,Fe39B61,0
3799,Fe38B62,0
3800,Fe37B63,0
3801,Fe36B64,0
3802,Fe35B65,0
3803,Fe34B66,0
3804,Fe33B67,0
3805,Fe32B68,0
3806,Fe31B69,0
3807,Fe30B70,0
3808,Fe29B71,0
3809,Fe28B72,0
3810,Fe27B73,0
3811,Fe26B74,0
3812,Fe25B75,0
3813,Fe24B76,0
3814,Fe23B77,0
3815,Fe22B78,0
3816,Fe21B79,0
3817,Fe20B80,0
3818,Fe19B81,0
3819,Fe18B82,0
3820,Fe17B83,0
3821,Fe16B84,0
3822,Fe15B85,0
3823,Fe14B86,0
3824,Fe13B87,0
3825,Fe12B88,0
3826,Fe11B89,0
3827,Fe10B90,0
3828,Fe9B91,0
3829,Fe8B92,0
3830,Fe7B93,0
3831,Fe6B94,0
3832,Fe5B95,0
3833,Fe4B96,0
3834,Fe3B97,0
3835,Fe2B98,0
3836,Fe1B99,0
3837,Fe0B100,0
3838,Fe100Hf0,0
3839,Fe99Hf1,0
3840,Fe98Hf2,0
3841,Fe97Hf3,0
3842,Fe96Hf4,0
3843,Fe95Hf5,0
3844,Fe94Hf6,0
3845,Fe93Hf7,0
3846,Fe92Hf8,0
3847,Fe91Hf9,1
3848,Fe90Hf10,1
3849,Fe89Hf11,0
3850,Fe88Hf12,0
3851,Fe87Hf13,0
3852,Fe86Hf14,0
3853,Fe85Hf15,0
3854,Fe84Hf16,0
3855,Fe83Hf17,0
3856,Fe82Hf18,0
3857,Fe81Hf19,0
3858,Fe80Hf20,0
3859,Fe79Hf21,0
3860,Fe78Hf22,0
3861,Fe77Hf23,0
3862,Fe76Hf24,0
3863,Fe75Hf25,0
3864,Fe74Hf26,0
3865,Fe73Hf27,0
3866,Fe72Hf28,0
3867,Fe71Hf29,0
3868,Fe70Hf30,0
3869,Fe69Hf31,0
3870,Fe68Hf32,0
3871,Fe67Hf33,0
3872,Fe66Hf34,0
3873,Fe65Hf35,0
3874,Fe64Hf36,0
3875,Fe63Hf37,0
3876,Fe62Hf38,0
3877,Fe61Hf39,0
3878,Fe60Hf40,0
3879,Fe59Hf41,0
3880,Fe58Hf42,0
3881,Fe57Hf43,0
3882,Fe56Hf44,0
3883,Fe55Hf45,0
3884,Fe54Hf46,0
3885,Fe53Hf47,0
3886,Fe52Hf48,0
3887,Fe51Hf49,0
3888,Fe50Hf50,0
3889,Fe49Hf51,0
3890,Fe48Hf52,0
3891,Fe47Hf53,0
3892,Fe46Hf54,0
3893,Fe45Hf55,0
3894,Fe44Hf56,0
3895,Fe43Hf57,0
3896,Fe42Hf58,0
3897,Fe41Hf59,0
3898,Fe40Hf60,0
3899,Fe39Hf61,0
3900,Fe38Hf62,0
3901,Fe37Hf63,0
3902,Fe36Hf64,0
3903,Fe35Hf65,0
3904,Fe34Hf66,0
3905,Fe33Hf67,0
3906,Fe32Hf68,0
3907,Fe31Hf69,0
3908,Fe30Hf70,0
3909,Fe29Hf71,0
3910,Fe28Hf72,0
3911,Fe27Hf73,0
3912,Fe26Hf74,0
3913,Fe25Hf75,0
3914,Fe24Hf76,0
3915,Fe23Hf77,0
3916,Fe22Hf78,0
3917,Fe21Hf79,0
3918,Fe20Hf80,0
3919,Fe19Hf81,0
3920,Fe18Hf82,0
3921,Fe17Hf83,0
3922,Fe16Hf84,0
3923,Fe15Hf85,0
3924,Fe14Hf86,0
3925,Fe13Hf87,0
3926,Fe12Hf88,0
3927,Fe11Hf89,0
3928,Fe10Hf90,0
3929,Fe9Hf91,0
3930,Fe8Hf92,0
3931,Fe7Hf93,0
3932,Fe6Hf94,0
3933,Fe5Hf95,0
3934,Fe4Hf96,0
3935,Fe3Hf97,0
3936,Fe2Hf98,0
3937,Fe1Hf99,0
3938,Fe0Hf100,0
3939,Fe100Nd0,0
3940,Fe99Nd1,0
3941,Fe98Nd2,0
3942,Fe97Nd3,0
3943,Fe96Nd4,0
3944,Fe95Nd5,0
3945,Fe94Nd6,0
3946,Fe93Nd7,0
3947,Fe92Nd8,0
3948,Fe91Nd9,0
3949,Fe90Nd10,0
3950,Fe89Nd11,1
3951,Fe88Nd12,1
3952,Fe87Nd13,1
3953,Fe86Nd14,1
3954,Fe85Nd15,1
3955,Fe84Nd16,1
3956,Fe83Nd17,1
3957,Fe82Nd18,1
3958,Fe81Nd19,1
3959,Fe80Nd20,1
3960,Fe79Nd21,1
3961,Fe78Nd22,1
3962,Fe77Nd23,1
3963,Fe76Nd24,1
3964,Fe75Nd25,1
3965,Fe74Nd26,1
3966,Fe73Nd27,1
3967,Fe72Nd28,1
3968,Fe71Nd29,1
3969,Fe70Nd30,1
3970,Fe69Nd31,1
3971,Fe68Nd32,1
3972,Fe67Nd33,1
3973,Fe66Nd34,1
3974,Fe65Nd35,1
3975,Fe64Nd36,1
3976,Fe63Nd37,1
3977,Fe62Nd38,1
3978,Fe61Nd39,1
3979,Fe60Nd40,1
3980,Fe59Nd41,1
3981,Fe58Nd42,1
3982,Fe57Nd43,1
3983,Fe56Nd44,1
3984,Fe55Nd45,1
3985,Fe54Nd46,1
3986,Fe53Nd47,1
3987,Fe52Nd48,1
3988,Fe51Nd49,1
3989,Fe50Nd50,1
3990,Fe49Nd51,1
3991,Fe48Nd52,1
3992,Fe47Nd53,1
3993,Fe46Nd54,1
3994,Fe45Nd55,1
3995,Fe44Nd56,1
3996,Fe43Nd57,1
3997,Fe42Nd58,1
3998,Fe41Nd59,1
3999,Fe40Nd60,1
4000,Fe39Nd61,0
4001,Fe38Nd62,0
4002,Fe37Nd63,0
4003,Fe36Nd64,0
4004,Fe35Nd65,0
4005,Fe34Nd66,0
4006,Fe33Nd67,0
4007,Fe32Nd68,0
4008,Fe31Nd69,0
4009,Fe30Nd70,0
4010,Fe29Nd71,0
4011,Fe28Nd72,0
4012,Fe27Nd73,0
4013,Fe26Nd74,0
4014,Fe25Nd75,0
4015,Fe24Nd76,0
4016,Fe23Nd77,0
4017,Fe22Nd78,0
4018,Fe21Nd79,0
4019,Fe20Nd80,0
4020,Fe19Nd81,0
4021,Fe18Nd82,0
4022,Fe17Nd83,0
4023,Fe16Nd84,0
4024,Fe15Nd85,0
4025,Fe14Nd86,0
4026,Fe13Nd87,0
4027,Fe12Nd88,0
4028,Fe11Nd89,0
4029,Fe10Nd90,0
4030,Fe9Nd91,0
4031,Fe8Nd92,0
4032,Fe7Nd93,0
4033,Fe6Nd94,0
4034,Fe5Nd95,0
4035,Fe4Nd96,0
4036,Fe3Nd97,0
4037,Fe2Nd98,0
4038,Fe1Nd99,0
4039,Fe0Nd100,0
4040,Fe100Pr0,0
4041,Fe99Pr1,0
4042,Fe98Pr2,0
4043,Fe97Pr3,0
4044,Fe96Pr4,0
4045,Fe95Pr5,0
4046,Fe94Pr6,0
4047,Fe93Pr7,0
4048,Fe92Pr8,0
4049,Fe91Pr9,0
4050,Fe90Pr10,0
4051,Fe89Pr11,0
4052,Fe88Pr12,0
4053,Fe87Pr13,0
4054,Fe86Pr14,0
4055,Fe85Pr15,0
4056,Fe84Pr16,0
4057,Fe83Pr17,0
4058,Fe82Pr18,0
4059,Fe81Pr19,0
4060,Fe80Pr20,0
4061,Fe79Pr21,0
4062,Fe78Pr22,0
4063,Fe77Pr23,0
4064,Fe76Pr24,0
4065,Fe75Pr25,0
4066,Fe74Pr26,0
4067,Fe73Pr27,0
4068,Fe72Pr28,0
4069,Fe71Pr29,0
4070,Fe70Pr30,0
4071,Fe69Pr31,0
4072,Fe68Pr32,0
4073,Fe67Pr33,0
4074,Fe66Pr34,0
4075,Fe65Pr35,0
4076,Fe64Pr36,0
4077,Fe63Pr37,0
4078,Fe62Pr38,0
4079,Fe61Pr39,0
4080,Fe60Pr40,0
4081,Fe59Pr41,0
4082,Fe58Pr42,0
4083,Fe57Pr43,0
4084,Fe56Pr44,0
4085,Fe55Pr45,1
4086,Fe54Pr46,1
4087,Fe53Pr47,1
4088,Fe52Pr48,1
4089,Fe51Pr49,1
4090,Fe50Pr50,1
4091,Fe49Pr51,1
4092,Fe48Pr52,1
4093,Fe47Pr53,1
4094,Fe46Pr54,1
4095,Fe45Pr55,1
4096,Fe44Pr56,1
4097,Fe43Pr57,1
4098,Fe42Pr58,1
4099,Fe41Pr59,1
4100,Fe40Pr60,1
4101,Fe39Pr61,1
4102,Fe38Pr62,1
4103,Fe37Pr63,1
4104,Fe36Pr64,1
4105,Fe35Pr65,1
4106,Fe34Pr66,1
4107,Fe33Pr67,1
4108,Fe32Pr68,1
4109,Fe31Pr69,1
4110,Fe30Pr70,1
4111,Fe29Pr71,1
4112,Fe28Pr72,1
4113,Fe27Pr73,1
4114,Fe26Pr74,1
4115,Fe25Pr75,1
4116,Fe24Pr76,1
4117,Fe23Pr77,1
4118,Fe22Pr78,1
4119,Fe21Pr79,1
4120,Fe20Pr80,1
4121,Fe19Pr81,1
4122,Fe18Pr82,1
4123,Fe17Pr83,1
4124,Fe16Pr84,1
4125,Fe15Pr85,1
4126,Fe14Pr86,1
4127,Fe13Pr87,1
4128,Fe12Pr88,1
4129,Fe11Pr89,1
4130,Fe10Pr90,1
4131,Fe9Pr91,0
4132,Fe8Pr92,0
4133,Fe7Pr93,0
4134,Fe6Pr94,0
4135,Fe5Pr95,0
4136,Fe4Pr96,0
4137,Fe3Pr97,0
4138,Fe2Pr98,0
4139,Fe1Pr99,0
4140,Fe0Pr100,0
4141,Fe100Y0,0
4142,Fe99Y1,0
4143,Fe98Y2,0
4144,Fe97Y3,0
4145,Fe96Y4,0
4146,Fe95Y5,0
4147,Fe94Y6,0
4148,Fe93Y7,0
4149,Fe92Y8,0
4150,Fe91Y9,0
4151,Fe90Y10,0
4152,Fe89Y11,0
4153,Fe88Y12,0
4154,Fe87Y13,0
4155,Fe86Y14,0
4156,Fe85Y15,0
4157,Fe84Y16,0
4158,Fe83Y17,0
4159,Fe82Y18,0
4160,Fe81Y19,0
4161,Fe80Y20,1
4162,Fe79Y21,1
4163,Fe78Y22,1
4164,Fe77Y23,1
4165,Fe76Y24,1
4166,Fe75Y25,1
4167,Fe74Y26,1
4168,Fe73Y27,1
4169,Fe72Y28,1
4170,Fe71Y29,1
4171,Fe70Y30,1
4172,Fe69Y31,1
4173,Fe68Y32,1
4174,Fe67Y33,1
4175,Fe66Y34,1
4176,Fe65Y35,1
4177,Fe64Y36,1
4178,Fe63Y37,1
4179,Fe62Y38,1
4180,Fe61Y39,1
4181,Fe60Y40,1
4182,Fe59Y41,1
4183,Fe58Y42,1
4184,Fe57Y43,1
4185,Fe56Y44,1
4186,Fe55Y45,1
4187,Fe54Y46,1
4188,Fe53Y47,1
4189,Fe52Y48,1
4190,Fe51Y49,1
4191,Fe50Y50,1
4192,Fe49Y51,1
4193,Fe48Y52,1
4194,Fe47Y53,1
4195,Fe46Y54,1
4196,Fe45Y55,1
4197,Fe44Y56,1
4198,Fe43Y57,1
4199,Fe42Y58,1
4200,Fe41Y59,1
4201,Fe40Y60,1
4202,Fe39Y61,1
4203,Fe38Y62,1
4204,Fe37Y63,0
4205,Fe36Y64,0
4206,Fe35Y65,0
4207,Fe34Y66,0
4208,Fe33Y67,0
4209,Fe32Y68,0
4210,Fe31Y69,0
4211,Fe30Y70,0
4212,Fe29Y71,0
4213,Fe28Y72,0
4214,Fe27Y73,0
4215,Fe26Y74,0
4216,Fe25Y75,0
4217,Fe24Y76,0
4218,Fe23Y77,0
4219,Fe22Y78,0
4220,Fe21Y79,0
4221,Fe20Y80,0
4222,Fe19Y81,0
4223,Fe18Y82,0
4224,Fe17Y83,0
4225,Fe16Y84,0
4226,Fe15Y85,0
4227,Fe14Y86,0
4228,Fe13Y87,0
4229,Fe12Y88,0
4230,Fe11Y89,0
4231,Fe10Y90,0
4232,Fe9Y91,0
4233,Fe8Y92,0
4234,Fe7Y93,0
4235,Fe6Y94,0
4236,Fe5Y95,0
4237,Fe4Y96,0
4238,Fe3Y97,0
4239,Fe2Y98,0
4240,Fe1Y99,0
4241,Fe0Y100,0
4242,Fe100Zr0,0
4243,Fe99Zr1,0
4244,Fe98Zr2,0
4245,Fe97Zr3,0
4246,Fe96Zr4,0
4247,Fe95Zr5,0
4248,Fe94Zr6,0
4249,Fe93Zr7,0
4250,Fe92Zr8,0
4251,Fe91Zr9,1
4252,Fe90Zr10,1
4253,Fe89Zr11,1
4254,Fe88Zr12,1
4255,Fe87Zr13,1
4256,Fe86Zr14,0
4257,Fe85Zr15,0
4258,Fe84Zr16,0
4259,Fe83Zr17,0
4260,Fe82Zr18,0
4261,Fe81Zr19,0
4262,Fe80Zr20,0
4263,Fe79Zr21,0
4264,Fe78Zr22,0
4265,Fe77Zr23,0
4266,Fe76Zr24,0
4267,Fe75Zr25,0
4268,Fe74Zr26,0
4269,Fe73Zr27,0
4270,Fe72Zr28,0
4271,Fe71Zr29,0
4272,Fe70Zr30,0
4273,Fe69Zr31,0
4274,Fe68Zr32,0
4275,Fe67Zr33,0
4276,Fe66Zr34,0
4277,Fe65Zr35,0
4278,Fe64Zr36,0
4279,Fe63Zr37,0
4280,Fe62Zr38,0
4281,Fe61Zr39,0
4282,Fe60Zr40,0
4283,Fe59Zr41,0
4284,Fe58Zr42,0
4285,Fe57Zr43,0
4286,Fe56Zr44,0
4287,Fe55Zr45,0
4288,Fe54Zr46,0
4289,Fe53Zr47,0
4290,Fe52Zr48,0
4291,Fe51Zr49,0
4292,Fe50Zr50,0
4293,Fe49Zr51,0
4294,Fe48Zr52,0
4295,Fe47Zr53,0
4296,Fe46Zr54,0
4297,Fe45Zr55,0
4298,Fe44Zr56,0
4299,Fe43Zr57,0
4300,Fe42Zr58,0
4301,Fe41Zr59,0
4302,Fe40Zr60,0
4303,Fe39Zr61,0
4304,Fe38Zr62,0
4305,Fe37Zr63,0
4306,Fe36Zr64,0
4307,Fe35Zr65,0
4308,Fe34Zr66,0
4309,Fe33Zr67,0
4310,Fe32Zr68,0
4311,Fe31Zr69,0
4312,Fe30Zr70,0
4313,Fe29Zr71,0
4314,Fe28Zr72,0
4315,Fe27Zr73,0
4316,Fe26Zr74,0
4317,Fe25Zr75,0
4318,Fe24Zr76,0
4319,Fe23Zr77,0
4320,Fe22Zr78,0
4321,Fe21Zr79,0
4322,Fe20Zr80,0
4323,Fe19Zr81,0
4324,Fe18Zr82,0
4325,Fe17Zr83,0
4326,Fe16Zr84,0
4327,Fe15Zr85,0
4328,Fe14Zr86,0
4329,Fe13Zr87,0
4330,Fe12Zr88,0
4331,Fe11Zr89,0
4332,Fe10Zr90,0
4333,Fe9Zr91,0
