,composition,is_metal
2915,MnSbRh2,True
2916,MnSe,False
2917,MnSi,False
2918,MnSiNi2,True
2919,MnSnRu2,True
2920,MnTcOs,True
2921,MnTe,False
2922,MnTe9,False
2923,MnTePd,True
2924,MnV(TeO4)2,False
2925,Mo2NCl8,True
2926,Mo3Pd2N,True
2927,Mo5As4,True
2928,Mo5O14,True
2929,MoO3,False
2930,MoSe2,False
2931,Na(GeP)3,False
2932,Na0.5Ge1Pb1.75S4,False
2933,Na0.5Ge1Pb1.75Se4,False
2934,Na0.75Eu1.625Ge1Se4,False
2935,Na0.8Li0.2As1Se2,False
2936,Na10(Ga2Sn)3,True
2937,Na11Bi5O16,True
2938,Na11Ti20O40,True
2939,Na15Sn4,True
2940,Na19Zr11S30,True
2941,Na2B6O9F2,False
2942,Na2Be4B4O11,False
2943,Na2Cd(GeS3)2,False
2944,Na2Cd(GeSe3)2,False
2945,Na2CdSnS4,False
2946,Na2Cl,True
2947,Na2Cr7O14,True
2948,Na2EuGeSe4,False
2949,Na2Ga2GeS6,False
2950,Na2Ga2SnS6,False
2951,Na2Gd(PO4)2,False
2952,Na2Ge2Se5,False
2953,Na2Hg3(GeS4)2,False
2954,Na2Hg3Se1.49S2.51,False
2955,Na2In,True
2956,Na2In2GeS6,False
2957,Na2In2GeSe6,False
2958,Na2In2SiS6,False
2959,Na2In4Se6S,False
2960,Na2In5Au6,True
2961,Na2LiTa,True
2962,Na2Mo2Se2O11,False
2963,Na2Nb4Se4O19,False
2964,Na2Pt(IO3)6,False
2965,Na2S,False
2966,Na2SO4,True
2967,Na2Se,False
2968,Na2Si2Hg3S8,False
2969,Na2Sn2Hg3S8,False
2970,Na2Te,False
2971,Na2TeS3,False
2972,Na2TeSe3,False
2973,Na2Ti2Sb2O,True
2974,Na2Ti3O7,False
2975,Na2Tl,True
2976,Na2UI6,True
2977,Na2V6O13,True
2978,Na2VCuF7,True
2979,Na2Zn(GeS3)2,False
2980,Na2Zn(GeSe3)2,False
2981,Na2Zn(SnS3)2,False
2982,Na2Zn3(SeO3)4,False
2983,Na3(WO3)4,True
2984,Na3In2Au,True
2985,Na3Mn2(GeO4)3,True
2986,Na3MoClO4,False
2987,Na3MoO4F,False
2988,Na3Re,True
2989,Na3Sb,False
2990,Na3Sn2ClF6,False
2991,Na3Tl,True
2992,Na3UF7,True
2993,Na3WClO4,False
2994,Na3Zn(BO2)5,False
2995,Na4Al4Si19,False
2996,Na4Eu(GeS3)2,False
2997,Na4Mg(GeSe3)2,False
2998,Na4Mg(SiSe3)2,False
2999,Na5Cu7O13,True
3000,Na5Fe6(SiO3)12,True
3001,Na5Gd(MoO4)4,False
3002,Na6CoSe4,True
3003,Na6FeS4,True
3004,Na7(CoO3)2,False
3005,Na7.36Ga7.24Sn4.78Se24,False
3006,Na8(CuO2)5,True
3007,Na8Hg3,True
3008,Na8NbO6,True
3009,Na8PO3,True
3010,Na9(WO3)16,True
3011,NaAlGeS4,False
3012,NaAsO3,True
3013,NaAsS2,False
3014,NaAsSe2,False
3015,NaB15,False
3016,NaBi3,True
3017,NaBiS2,False
3018,NaBiSe2,False
3019,NaBr,False
3020,NaC,True
3021,NaCd2Au,True
3022,NaCd4P3,False
3023,NaCdAsS3,False
3024,NaCdO3,True
3025,NaCdSb,True
3026,NaCeS2,True
3027,NaCeS3,False
3028,NaCl,False
3029,NaCuO,True
3030,NaEuO2,True
3031,NaF,False
3032,NaFe2(SiO3)4,True
3033,NaFe2O3,True
3034,NaGaGe3Se8,False
3035,NaH3(SeO3)2,False
3036,NaHg,True
3037,NaI,False
3038,NaIn(IO3)4,False
3039,NaIn(TeO3)2,False
3040,NaIn3S5,False
3041,NaIn3Se5,False
3042,NaInS2,False
3043,NaInSe2,False
3044,NaInSnS4,False
3045,NaInTe2,False
3046,NaIrPb,True
3047,NaLa2TaO6,False
3048,NaLaS3,False
3049,NaLi3,True
3050,NaLu(Pd3O4)2,True
3051,NaNO2,False
3052,NaNb2PS10,False
3053,NaNbSe2O7,False
3054,NaNi2O3,True
3055,NaSb,False
3056,NaSb(PS3)2,False
3057,NaSbF6,False
3058,NaSbS2,False
3059,NaSbSe2,False
3060,NaSbTe2,False
3061,NaSc(SeO3)2,False
3062,NaSi2Pd3,True
3063,NaSm(PS3)2,False
3064,NaSn2,True
3065,NaTa3,True
3066,NaTi5Se8,True
3067,NaTl,True
3068,NaY(Te2O5)2,False
3069,NaYb(PS3)2,False
3070,NaZr2TiF11,True
3071,NaZrCuTe3,True
3072,Nb(Cl2O)2,True
3073,Nb17Ir3S40,True
3074,Nb2(CoO3)3,True
3075,Nb2AgPS10,False
3076,Nb2Cr4Si5,True
3077,Nb2O5,False
3078,Nb2Pb2Se4O15,False
3079,Nb2Sb,True
3080,Nb2Tl3CuSe12,False
3081,Nb2Tl4S11,False
3082,Nb3(Fe10B3)2,True
3083,Nb3B2,True
3084,Nb3Bi,True
3085,Nb3CuO8,False
3086,Nb3In,True
3087,Nb3IrSe8,True
3088,Nb3Os,True
3089,Nb3Ru,True
3090,Nb3Te,True
3091,Nb3V(PO4)6,True
3092,Nb3VS6,True
3093,Nb40N21O16,True
3094,Nb4Co2PdSe12,True
3095,Nb5Ga4,True
3096,Nb5Ge3,True
3097,Nb5OF14,True
3098,Nb6Co7,True
3099,Nb6VSb3O25,False
3100,NbAg2(PS4)2,False
3101,NbCrN,True
3102,NbCrW,True
3103,NbCu3Se4,False
3104,NbCuO3,False
3105,NbGaCo2,True
3106,NbHO3,True
3107,NbHg3F6,True
3108,NbOsPb,True
3109,NbPt2,True
3110,NbRu2Cl,True
3111,NbSe2,False
3112,NbSi2,True
3113,NbSiIr,True
3114,NbSnIr,False
3115,Nd(Al4Co)2,True
3116,Nd(AsPd)2,True
3117,Nd(CoGe)2,True
3118,Nd(CoSi)2,True
3119,Nd(CrSi)2,True
3120,Nd(GePt)2,True
3121,Nd(InS2)3,False
3122,Nd(NiSn)2,True
3123,Nd(PRu)2,True
3124,Nd(Re2Si)2,True
3125,Nd(SiIr)2,True
3126,Nd1.33Lu0.67S3,False
3127,Nd10Se14O,False
3128,Nd2(SnSe3)3,False
3129,Nd2BC,True
3130,Nd2CdIn,True
3131,Nd2Fe14B,True
3132,Nd2Ge5Rh3,True
3133,Nd2HfS5,False
3134,Nd2IrPd,True
3135,Nd2Ni7P4,True
3136,Nd2O3,False
3137,Nd2Ru2O7,True
3138,Nd2S3,False
3139,Nd2Se3,False
3140,Nd2Te3,False
3141,Nd2WC2,True
3142,Nd2ZnGa,True
3143,Nd2ZrS5,False
3144,Nd3(GeRu)2,True
3145,Nd3AlC,True
3146,Nd3Ge5,True
3147,Nd3In,True
3148,Nd3Ni13B2,True
3149,Nd3Te4,False
3150,Nd3Zr,True
3151,Nd4(GeS4)3,False
3152,Nd4Ge3Rh4,True
3153,Nd4InSbSe9,False
3154,Nd4Mg3Co2,True
3155,Nd4MgRu,True
3156,Nd4O3F7,True
3157,Nd5Ge3,True
3158,Nd5Ge4,True
3159,NdAgAs2,True
3160,NdAgPb,True
3161,NdAl4Ge2Au,True
3162,NdAl7Au3,True
3163,NdAs,False
3164,NdAu3,True
3165,NdB6,False
3166,NdBRh3,True
3167,NdBi,True
3168,NdCrGe3,True
3169,NdCu3(RuO3)4,True
3170,NdCuSO,False
3171,NdCuTeO,False
3172,NdErTl2,True
3173,NdErZn2,True
3174,NdF3,False
3175,NdFeSi2,True
3176,NdGa2Ni,True
3177,NdGaO3,True
3178,NdIn3,True
3179,NdIn5Rh,True
3180,NdInAu,True
3181,NdInCu,True
3182,NdLuSe3,False
3183,NdMg2,True
3184,NdMg2Ni9,True
3185,NdMgNi4,True
3186,NdMnSbO,True
3187,NdMoO4F,False
3188,NdNiC2,True
3189,NdO2,True
3190,NdPt,True
3191,NdRh,True
3192,NdSb,True
3193,NdSbPd,True
3194,NdScGe,True
3195,NdSmHg2,True
3196,NdSn2,True
3197,NdSnRh,True
3198,NdTe,True
3199,NdTe2,False
3200,NdTiGe,True
3201,NdTlAg2,True
3202,NdTlPd,True
3203,NdZn2Ag,True
3204,Ni(CN)2,False
3205,Ni(PO3)4,True
3206,Ni23B6,True
3207,Ni2Ge,True
3208,Ni2Mo3N,True
3209,Ni2Mo4C,True
3210,Ni2Mo4N,True
3211,Ni2PO5,True
3212,Ni2Te3O8,False
3213,Ni3Ge,True
3214,Ni3Pt,True
3215,Ni3S4,True
3216,Ni3SnN,True
3217,Ni4(BiO2)9,True
3218,Ni4(PO4)3,True
3219,Ni7(P2O7)4,True
3220,NiAgO2,True
3221,NiAsO3,True
3222,NiCO4,True
3223,NiGe,True
3224,NiGePt2,True
3225,NiI,True
3226,NiN,True
3227,NiO,False
3228,NiP2,False
3229,NiS2,False
3230,NiTe,False
3231,OsS2,False
3232,P2H12N7Cl,True
3233,P2H4RhO9,True
3234,P2Ir,False
3235,P2O5,True
3236,P2Os,False
3237,P2Pd,False
3238,P2Pd3S8,False
3239,P2Pt,False
3240,P2Rh,False
3241,P2Ru,False
3242,P2Se3,False
3243,P2Se5,False
3244,P4Os,False
3245,P4Ru,False
3246,PH2NO2,True
3247,PH6NO4,False
3248,PHPbO3,False
3249,POsS,False
3250,POsSe,False
3251,PPdS,False
3252,PPdSe,False
3253,PRuS,False
3254,PSe,False
3255,PW5O17,True
3256,Pb17(Cl9O4)2,False
3257,Pb1Se0.01S0.99,False
3258,Pb1Se0.5S0.5,False
3259,Pb1Se0.95S0.05,False
3260,Pb1Se0.99S0.01,False
3261,Pb1Se0.9S0.1,False
3262,Pb2O3,False
3263,Pb2SeN2O9,False
3264,Pb3O4,False
3265,Pb3Se2(BrO3)2,False
3266,PbBr2,False
3267,PbCl2,False
3268,PbI2,False
3269,PbN6,False
3270,PbO2,False
3271,PbS,False
3272,PbSe,False
3273,PbSeO4,False
3274,Pd(IO3)2,False
3275,Pd16S7,True
3276,Pd2N,True
3277,Pd3(PbS)2,True
3278,PdO,False
3279,PdPb2,True
3280,PdS,False
3281,PdS2,False
3282,PdSe,False
3283,PdSe2,False
3284,Pm2CuGe,True
3285,Pm2IrRh,True
3286,Pm2NiRh,True
3287,Pm2PtAu,True
3288,Pm3I,True
3289,PmCd3,True
3290,PmCdPd2,True
3291,PmDy3,True
3292,PmGaAu2,True
3293,PmHgAu2,True
3294,PmMgAu2,True
3295,PmMgCd2,True
3296,PmMgRh2,True
3297,PmSbRh2,True
3298,PmSnRh2,True
3299,Pr(BRu)2,True
3300,Pr(BiO3)2,True
3301,Pr(CoAs)2,True
3302,Pr(CoGe)2,True
3303,Pr(FeSi)2,True
3304,Pr(InS2)3,False
3305,Pr(MnSi)2,True
3306,Pr1.29Lu0.71S3,False
3307,Pr10Se14O,False
3308,Pr1Te1.9,False
3309,Pr27Se40,True
3310,Pr2Au,True
3311,Pr2CdSn,True
3312,Pr2Co12P7,True
3313,Pr2Ge2Se7,False
3314,Pr2GeSe5,False
3315,Pr2HgPb,True
3316,Pr2InGe2,True
3317,Pr2InPd2,True
3318,Pr2Ir2O7,True
3319,Pr2S3,False
3320,Pr2Se3,False
3321,Pr2Te3,False
3322,Pr2Te4O11,False
3323,Pr3(Al2Si3)2,True
3324,Pr3Cd,True
3325,Pr3I,True
3326,Pr4InSbSe9,False
3327,Pr4MgRu,True
3328,Pr4Sb3,True
3329,Pr4Te7,False
3330,Pr5In11Ni6,True
3331,Pr5Si4,True
3332,Pr6Fe13Si,True
3333,Pr7Mn8O24,True
3334,Pr9(SbO)5,True
3335,PrAgAs2,True
3336,PrAl3Ni2,True
3337,PrAs,False
3338,PrAu,True
3339,PrB4,True
3340,PrB6,False
3341,PrBN2,False
3342,PrBPt4,True
3343,PrCd,True
3344,PrCo4B,True
3345,PrCuSO,False
3346,PrErIn2,True
3347,PrErMg2,True
3348,PrF3,False
3349,PrFeGe2,True
3350,PrGaAu2,True
3351,PrGe3,True
3352,PrGe5,True
3353,PrGeAu,True
3354,PrIn,True
3355,PrInAu2,True
3356,PrIr2,True
3357,PrLuIn2,True
3358,PrLuSe3,False
3359,PrMgAg2,True
3360,PrMgGa,True
3361,PrMo3,True
3362,PrMoO4F,False
3363,PrNiGe2,True
3364,PrO,False
3365,PrP,True
3366,PrSb,False
3367,PrSbPt,True
3368,PrSm3,True
3369,PrSmO2,True
3370,PrTaN2O,False
3371,PrTe2,False
3372,PrTl2InSe4,False
3373,PrTlSe2,False
3374,PrTmTl2,True
3375,PrZn,True
3376,Pt0.97S2,False
3377,Pt3Pb,True
3378,Pt3PbC,True
3379,PtN,True
3380,PtS,False
3381,PtS2,False
3382,PtSe2,False
3383,Rb1.45Sb7.45Pb3.1Se15,False
3384,Rb1.54Cd1.54Bi2.46S6,False
3385,Rb15Hg16,True
3386,Rb28(Mg3In17)3,True
3387,Rb2AgPS4,False
3388,Rb2BaNb2Se11,False
3389,Rb2Cd(IBr)2,False
3390,Rb2Cd(PSe3)2,False
3391,Rb2Cd3(B4O7)4,False
3392,Rb2Cd3S4,False
3393,Rb2Cd3Se4,False
3394,Rb2Cd3Te4,False
3395,Rb2CrF6,True
3396,Rb2Cu2Sb2S5,False
3397,Rb2Cu2SnS4,False
3398,Rb2FeI4,True
3399,Rb2GeB4O9,False
3400,Rb2Hg(PSe3)2,False
3401,Rb2Hg3(GeS4)2,False
3402,Rb2Mo3Se3O16,False
3403,Rb2Mo9Se10,True
3404,Rb2Na2IrO4,True
3405,Rb2NaNiF6,True
3406,Rb2NaVF6,True
3407,Rb2NbCuS4,False
3408,Rb2NbCuSe4,False
3409,Rb2PS5,False
3410,Rb2Pt(IO3)6,False
3411,Rb2SCl6F,True
3412,Rb2Sn2Hg3S8,False
3413,Rb2Sn3(SbS5)2,False
3414,Rb2Tb3AlF16,True
3415,Rb2Te,False
3416,Rb2TeBr6,False
3417,Rb2TeI6,False
3418,Rb2Ti(AgS2)2,False
3419,Rb2Ti(CuS2)2,False
3420,Rb2VAgS4,False
3421,Rb2VCuS4,False
3422,Rb2Zn3(SeO3)4,False
3423,Rb3(Cu4S3)2,True
3424,Rb3Ag9(PS4)4,False
3425,Rb3Al3Ge7S20,False
3426,Rb3Al3Ge7Se20,False
3427,Rb3Bi2Br9,False
3428,Rb3Bi2I9,False
3429,Rb3Cd(BO2)5,False
3430,Rb3Ga,True
3431,Rb3Li4(BO2)7,False
3432,Rb3Mn,True
3433,Rb3Na(MoO4)2,False
3434,Rb3Nb2AsSe11,False
3435,Rb3Sb,False
3436,Rb3Sb2Br9,False
3437,Rb3Sb2I9,False
3438,Rb3Sm,True
3439,Rb3Ta2AsS11,False
3440,Rb3Tm,True
3441,Rb3Zn(BO2)5,False
3442,Rb4Ag9(SbS3)4,False
3443,Rb4CuSi2O7,True
3444,Rb4Ga4Si19,False
3445,Rb4Ge(PSe3)4,False
3446,Rb4Ge3B6O17,False
3447,Rb4Mo5(PO11)2,False
3448,Rb4Ti3S14,False
3449,Rb5(W4O15)2,True
3450,Rb5(WO3)18,True
3451,Rb5B(SO4)4,False
3452,Rb5Li6(BO2)11,False
3453,Rb5Tl3O,True
3454,Rb6O,True
3455,Rb7Th2(P2Se7)3,False
3456,Rb9Bi13S24,False
3457,RbAg2SbS4,False
3458,RbAg2TeS6,False
3459,RbAg5(PS4)2,False
3460,RbAgF3,True
3461,RbB5(H2O3)4,True
3462,RbBa2(PO3)5,False
3463,RbBi2,True
3464,RbBi3Se5,False
3465,RbBi3TeSe4,False
3466,RbBiS2,False
3467,RbBiSe2,False
3468,RbBr,False
3469,RbBr3,True
3470,RbC8,True
3471,RbCaBO3,False
3472,RbCd(BO2)3,False
3473,RbCd13,True
3474,RbCd4Ga5S12,False
3475,RbCd4Ga5Se12,False
3476,RbCd4Ga5Te12,False
3477,RbCd4In5Se12,False
3478,RbCl,False
3479,RbCu(SbS2)2,False
3480,RbCu2AsS3,False
3481,RbCu2SbS3,False
3482,RbCu4AsS4,False
3483,RbCuPdF5,True
3484,RbCuSnS3,False
3485,RbCuSnSe3,False
3486,RbEuO2,True
3487,RbF,False
3488,RbF3,True
3489,RbGaSnSe4,False
3490,RbGe3,True
3491,RbGeB3O7,False
3492,RbH2(IO3)3,False
3493,RbH3(SeO3)2,False
3494,RbHg3,True
3495,RbHgSbTe3,False
3496,RbI,False
3497,RbIn4,True
3498,RbIn5S6,False
3499,RbInGeS4,False
3500,RbInS2,False
3501,RbInSnS4,False
3502,RbInTe3O8,False
3503,RbLiCO3,False
3504,RbMn4Ga5Te12,False
3505,RbMn4In5Se12,False
3506,RbMnTe2,True
3507,RbMoPO6,False
3508,RbNa2NiO2,True
3509,RbNa2Sb,False
3510,RbNb3(TeO6)2,False
3511,RbNb4Br11,False
3512,RbNbSe2O7,False
3513,RbPPbO4,False
3514,RbPSe6,False
3515,RbPdF3,True
3516,RbSbO3,True
3517,RbSbS2,False
3518,RbSbSe2,False
3519,RbSbTe2,False
3520,RbSc(SeO3)2,False
3521,RbTa3(TeO6)2,False
3522,RbTbSe2,False
3523,RbTiBr3,True
3524,RbTmO3,True
3525,RbU2SbS8,True
3526,RbUAgS3,True
3527,RbV(CuS2)2,False
3528,RbVP2S7,True
3529,RbWO3,True
3530,RbY(TeO3)2,False
3531,RbYbZnSe3,False
3532,RbZn4In5Se12,False
3533,RbZrPSe6,False
3534,Re(TeCl6)2,True
3535,Re2PbO6,True
3536,Re2RuBr,True
3537,Re2W3C,True
3538,Re3As7,True
3539,Re3F,True
3540,Re3P4,True
3541,Re5(NiAs6)2,True
3542,ReBiO3,True
3543,ReCl4,True
3544,ReF6,True
3545,ReIr3,True
3546,ReO3,False
3547,ReOsRu,True
3548,RePO5,True
3549,ReS2,False
3550,ReSe2,False
3551,ReSi2,False
3552,ReSn3,True
3553,Rh0.67S2,False
3554,Rh0.67Se2,False
3555,Rh2S3,False
3556,Rh3Pb,True
3557,Rh7(PbO5)3,True
3558,RhS3,False
3559,RhSe2,False
3560,RhSe3,False
3561,RhSeS,False
3562,Ru3Cl,True
3563,RuCl3,True
3564,RuS2,False
3565,RuSe2,False
3566,Sb2I2F11,True
3567,Sb2O3,False
3568,Sb2Os,False
3569,Sb2PbSe4,False
3570,Sb2Pt,False
3571,Sb2Ru,False
3572,Sb2S3,False
3573,Sb2Se3,False
3574,Sb2Te,True
3575,Sb2Te3,False
3576,Sb2XeF14,True
3577,Sb3IO4,False
3578,Sb4Pb4S11,True
3579,Sb5IO7,False
3580,Sb6Pb4Se13,False
3581,Sb6Pb6Se17,False
3582,Sb8I2O11,False
3583,SbAs,False
3584,SbI3,False
3585,SbOsS,False
3586,SbOsSe,False
3587,SbPb2S2I3,False
3588,SbPbBrO2,False
3589,SbPbIO2,False
3590,SbPd3,True
3591,SbPt3,True
3592,SbRh3,True
3593,SbRuSe,False
3594,SbSBr,False
3595,SbSI,False
3596,SbSeBr,False
3597,SbSeI,False
3598,SbTeI,False
3599,SbTeOs,False
3600,SbTeRh,False
3601,SbTeRu,False
3602,Sc(CuSe)3,False
3603,Sc(GaFe)6,True
3604,Sc(TiN)9,True
3605,Sc(VGa2)2,True
3606,Sc11(AlGe4)2,True
3607,Sc14Cu14O37,True
3608,Sc2(PO4)3,True
3609,Sc2Al3Ru,True
3610,Sc2CuRu,True
3611,Sc2Fe,False
3612,Sc2FeB2Ir5,True
3613,Sc2GaAg,True
3614,Sc2GaIr,True
3615,Sc2MnC,True
3616,Sc2O3,False
3617,Sc2S3,False
3618,Sc2TlTc,True
3619,Sc3(MnGa3)2,True
3620,Sc3(ReSi2)2,True
3621,Sc3BPb,True
3622,Sc3C4,True
3623,Sc3Fe2Si3,True
3624,Sc3GaC,True
3625,Sc3PbC,True
3626,Sc4Ge6Rh7,True
3627,Sc5Bi3,True
3628,Sc5NCl8,True
3629,Sc5Pb3,True
3630,Sc6FeSb2,True
3631,Sc6NiTe2,True
3632,Sc6Te2Os,True
3633,Sc7CI12,True
3634,Sc8Te3,True
3635,ScAg,True
3636,ScAg(PSe3)2,False
3637,ScAgO2,False
3638,ScAlNi2,True
3639,ScBIr3,True
3640,ScBPd3,True
3641,ScBe5,True
3642,ScCd,False
3643,ScCdAg2,True
3644,ScCdHg2,True
3645,ScCoGe2,True
3646,ScCoO3,True
3647,ScCrO4,True
3648,ScCu2,True
3649,ScCuO2,False
3650,ScGa2,True
3651,ScGe2,True
3652,ScHg,False
3653,ScIr,True
3654,ScN,False
3655,ScNiSb,False
3656,ScPPt,True
3657,ScRh,True
3658,ScRh3C,True
3659,ScSbPd,False
3660,ScSbRh2,True
3661,ScSbRu2,True
3662,ScSi3Ni,True
3663,ScSnPd,True
3664,ScTa2NO5,False
3665,ScTiNbO6,False
3666,ScTiO3,True
3667,ScTlS2,False
3668,ScTlSe2,False
3669,ScTlTe2,False
3670,ScZn2,True
3671,ScZn3,True
3672,ScZnNi2,True
3673,ScZnPt2,True
3674,SeS,False
3675,Si(Bi3O5)4,False
3676,Si0.001Ge0.999,False
3677,Si0.03Ge0.97,False
3678,Si0.0645Ge0.9355,False
3679,Si0.07Ge0.93,False
3680,Si0.08Ge0.92,False
3681,Si0.109Ge0.891,False
3682,Si0.12Ge0.88,False
3683,Si0.162Ge0.838,False
3684,Si0.1Ge0.9,False
3685,Si0.226Ge0.774,False
3686,Si0.2Ge0.8,False
3687,Si0.347Ge0.653,False
3688,Si0.3Ge0.7,False
3689,Si0.458Ge0.542,False
3690,Si0.4Ge0.6,False
3691,Si0.6Ge0.4,False
3692,Si0.7Ge0.3,False
3693,Si0.8Ge0.2,False
3694,Si0.94Ge0.06,False
3695,Si0.98Ge0.02,False
3696,Si0.999Ge0.001,False
3697,Si0.9Ge0.1,False
3698,Si15(TeP2)4,False
3699,Si2Ni6B,True
3700,Si2NiP3,True
3701,Si2Pd9,True
3702,Si2Ru,True
3703,Si2SbO6,True
3704,Si2Te3,False
3705,Si3N4,False
3706,Si3Ru2,False
3707,SiAs,False
3708,SiAs2,False
3709,SiAu3,True
3710,SiB3,False
3711,SiBi3O7,True
3712,SiGe,False
3713,SiHg3,True
3714,SiP,False
3715,SiP2,False
3716,SiSb,False
3717,SiSb3,True
3718,SiSe2,False
3719,SiSn,False
3720,SiTe2,False
3721,SiTe2Os,True
3722,SiW3,True
3723,Sm(BOs)2,True
3724,Sm(CoSi)2,True
3725,Sm(CuO2)2,True
3726,Sm(CuS)3,False
3727,Sm(CuTe)3,False
3728,Sm(ErSe2)3,False
3729,Sm(InS2)3,False
3730,Sm(MnGe)2,True
3731,Sm(NiSn)2,True
3732,Sm(SiAg)2,True
3733,Sm(SiNi)2,True
3734,Sm1.82Lu2.18Se6,False
3735,Sm2(PPt2)3,True
3736,Sm2(SnSe3)3,False
3737,Sm2AgRu,True
3738,Sm2AlCd,True
3739,Sm2Cu4Sn5,True
3740,Sm2CuAs3O,True
3741,Sm2Fe17,True
3742,Sm2IO2,True
3743,Sm2In,True
3744,Sm2IrPd,True
3745,Sm2Mn3(SbS3)4,False
3746,Sm2Mo2O7,True
3747,Sm2O3,False
3748,Sm2Pd2Pb,True
3749,Sm2RuAu,True
3750,Sm2S3,False
3751,Sm2Sc3,False
3752,Sm2Se3,False
3753,Sm2Te3,False
3754,Sm2Tl,True
3755,Sm2TlHg,True
3756,Sm2TlZn,True
3757,Sm2ZrSe5,False
3758,Sm3(Sb7Te12)2,True
3759,Sm3Al,True
3760,Sm3Al0.33Si1S7,False
3761,Sm3AlN,True
3762,Sm3B(SO)3,False
3763,Sm3OsO7,True
3764,Sm3Sc,True
3765,Sm3Te4,False
3766,Sm3Zr,True
3767,Sm4Al23Ni6,True
3768,Sm4GaSbS9,False
3769,Sm4In21Pd10,True
3770,Sm4InSbS9,False
3771,Sm4MgRh,True
3772,Sm4U4O17,True
3773,Sm5Br11,True
3774,Sm6Br13,True
3775,SmAg,True
3776,SmAlCu,True
3777,SmAs,False
3778,SmAs2Au,True
3779,SmAu3,True
3780,SmB(SbO4)2,False
3781,SmB6,False
3782,SmB66,False
3783,SmBPd3,True
3784,SmBiW2O9,False
3785,SmC10,True
3786,SmCdHg2,True
3787,SmCo2,True
3788,SmCo3B2,True
3789,SmCoC2,True
3790,SmCrGe3,True
3791,SmCuO3,True
3792,SmCuSO,False
3793,SmCuSe2,False
3794,SmCuSeO,False
3795,SmCuSi,True
3796,SmErMg2,True
3797,SmHg3,True
3798,SmHgPd,True
3799,SmHoHg2,True
3800,SmHoZn2,True
3801,SmIn2Rh,True
3802,SmInAu,True
3803,SmLuTl2,True
3804,SmMg3,True
3805,SmMgHg2,True
3806,SmNi2B2C,True
3807,SmNiAs,True
3808,SmNiC2,True
3809,SmP,False
3810,SmPbAu,True
3811,SmS,False
3812,SmSb,False
3813,SmSb2,True
3814,SmSe,False
3815,SmSi3Pt5,True
3816,SmSnPd,True
3817,SmSnRh2,True
3818,SmSnTe2,False
3819,SmTe,False
3820,SmTh3,True
3821,SmTmZn2,True
3822,Sn(PO3)3,True
3823,Sn0.001Pb0.999Se1,False
3824,Sn0.001Te1Pb0.999,False
3825,Sn0.01Pb0.99Se1,False
3826,Sn0.01Te1Pb0.99,False
3827,Sn0.03Pb0.97Se1,False
3828,Sn0.03Te1Pb0.97,False
3829,Sn0.05Pb0.95Se1,False
3830,Sn0.06Pb0.94Se1,False
3831,Sn0.06Te1Pb0.94,False
3832,Sn0.07Pb0.93Se1,False
3833,Sn0.08Pb0.92Se1,False
3834,Sn0.08Te0.08Pb0.92Se0.92,False
3835,Sn0.08Te1Pb0.92,False
3836,Sn0.13Pb0.87Se1,False
3837,Sn0.15Pb0.85Se1,False
3838,Sn0.15Te0.15Pb0.85Se0.85,False
3839,Sn0.15Te1Pb0.85,False
3840,Sn0.17Pb0.83Se1,False
3841,Sn0.17Te1Pb0.83,False
3842,Sn0.1Pb0.9Se1,False
3843,Sn0.1Te1Pb0.9,False
3844,Sn0.23Te1Pb0.77,False
3845,Sn0.25Pb0.75Se1,False
3846,Sn0.25Te1Pb0.75,False
3847,Sn0.28Te0.28Pb0.72Se0.72,False
3848,Sn0.2Pb0.8Se1,False
3849,Sn0.2Te0.2Pb0.8Se0.8,False
3850,Sn0.2Te1Pb0.8,False
3851,Sn0.35Te0.35Pb0.65Se0.65,False
3852,Sn0.99Te1Pb0.01,False
3853,Sn1Se0.01S0.99,False
3854,Sn1Se0.2S0.8,False
3855,Sn1Se0.6S0.4,False
3856,Sn1Se0.75S0.25,False
3857,Sn1Se0.99S0.01,False
3858,Sn2BiS2I3,False
3859,Sn2BiSI5,False
3860,Sn2S,False
3861,Sn2SbS2I3,False
3862,Sn2WO5,False
3863,Sn3As2,False
3864,Sn3Ir2Se3,False
3865,Sn3P3O13,True
3866,Sn3Pd,True
3867,Sn3WO6,False
3868,Sn5(BIr3)2,True
3869,Sn5(BRh3)2,True
3870,SnAs3,True
3871,SnB,True
3872,SnBr2,False
3873,SnCl2,False
3874,SnGe,False
3875,SnGeS3,False
3876,SnHgO3,False
3877,SnI2,False
3878,SnI4,False
3879,SnO,False
3880,SnO2,False
3881,SnPbS3,False
3882,SnPt3C,True
3883,SnRh,True
3884,SnS,False
3885,SnS2,False
3886,SnSb3(PO4)4,True
3887,SnSe,False
3888,SnSe2,False
3889,SnTe,False
3890,Sr(CeS2)2,True
3891,Sr(CeSe2)2,True
3892,Sr(CoP)2,True
3893,Sr(GaAu)2,True
3894,Sr(In4Rh)2,True
3895,Sr(LaS2)2,False
3896,Sr(NdS2)2,False
3897,Sr(PrS2)2,False
3898,Sr(RuO3)2,True
3899,Sr(Sb3Ru)4,True
3900,Sr(YbS2)2,True
3901,Sr0.5Ta1O3,False
3902,Sr10Al4Si6O,True
3903,Sr2Be2B2O7,False
3904,Sr2Co2O5,True
3905,Sr2CoReO6,True
3906,Sr2Cu(ClO)2,True
3907,Sr2GaCo2O7,True
